bin	normal_cell1	normal_cell2	normal_cell3	normal_cell4	normal_cell5	normal_cell6	normal_cell7	normal_cell8	normal_cell9	normal_cell10	clone1_cell1	clone1_cell2	clone1_cell3	clone1_cell4	clone1_cell5	clone1_cell6	clone1_cell7	clone1_cell8	clone1_cell9	clone1_cell10	clone3_cell1	clone3_cell2	clone3_cell3	clone3_cell4	clone3_cell5	clone3_cell6	clone3_cell7	clone3_cell8	clone3_cell9	clone3_cell10	clone8_cell1	clone8_cell2	clone8_cell3	clone8_cell4	clone8_cell5	clone8_cell6	clone8_cell7	clone8_cell8	clone8_cell9	clone8_cell10	clone4_cell1	clone4_cell2	clone4_cell3	clone4_cell4	clone4_cell5	clone4_cell6	clone4_cell7	clone4_cell8	clone4_cell9	clone4_cell10	clone2_cell1	clone2_cell2	clone2_cell3	clone2_cell4	clone2_cell5	clone2_cell6	clone2_cell7	clone2_cell8	clone2_cell9	clone2_cell10	clone5_cell1	clone5_cell2	clone5_cell3	clone5_cell4	clone5_cell5	clone5_cell6	clone5_cell7	clone5_cell8	clone5_cell9	clone5_cell10	clone6_cell1	clone6_cell2	clone6_cell3	clone6_cell4	clone6_cell5	clone6_cell6	clone6_cell7	clone6_cell8	clone6_cell9	clone6_cell10	clone9_cell1	clone9_cell2	clone9_cell3	clone9_cell4	clone9_cell5	clone9_cell6	clone9_cell7	clone9_cell8	clone9_cell9	clone9_cell10	clone7_cell1	clone7_cell2	clone7_cell3	clone7_cell4	clone7_cell5	clone7_cell6	clone7_cell7	clone7_cell8	clone7_cell9	clone7_cell10
chr6:155000001-160000000	34208	34209	33764	33803	34130	33958	34091	33650	34303	33761	34046	33724	33879	33646	34076	33327	34064	34200	33714	33701	34008	33408	33788	33388	33658	33898	34013	33507	33412	33568	102510	101774	101676	102096	101045	101340	101470	101802	101954	101212	33793	33994	33790	34067	33744	34386	33946	33974	33694	33252	33624	34189	33651	33909	33933	33943	33536	33578	34242	34113	33739	34171	34104	33628	33650	33866	33925	33888	33438	33810	33766	33446	33673	33414	33922	33889	34137	34102	33717	34000	33884	33750	33718	33408	33529	33534	34394	33576	33724	33874	118993	118893	118144	118977	118437	118497	117868	118200	119096	118246
chr6:160000001-165000000	33686	33963	33367	33799	33942	33708	33389	33271	33578	33077	33979	33539	33758	33858	33624	33321	33360	33696	33472	33426	50204	50408	50200	49960	50158	49837	50467	49990	50377	49918	50572	50575	50010	50516	50374	50067	50878	50760	51099	51139	33506	33238	33277	33654	33078	33622	33115	33662	33527	33463	67544	66510	67510	67123	67777	67172	67330	66974	67673	67755	67429	67575	66993	67888	66463	67517	67060	66944	67574	67624	67079	66997	67405	67757	66731	66470	67500	67515	66787	67622	67619	67327	67001	67392	67102	67086	68018	67015	67262	67328	67274	66889	67275	66624	66891	66825	66464	66796	66774	67397
chr6:165000001-170000000	30080	30127	30519	30606	30264	30455	30437	30402	30190	30473	29703	30455	30412	30100	30265	30074	29992	30442	29993	30677	30638	30828	30553	29883	30159	30348	30423	30301	30344	29950	30412	30579	30383	30892	30387	29939	30074	30068	30068	30182	30538	30199	30737	30644	30777	30494	30747	30860	30095	30392	30547	30338	30113	30431	30625	30252	30723	30153	30246	30080	90742	90921	90983	91768	91020	91635	91001	91442	90970	91127	75793	76423	75991	75608	76281	75840	75620	76187	75752	75956	75656	75318	75148	75636	75631	75836	75669	75585	75203	75717	30609	30374	30005	30045	30340	29988	30294	30840	30439	30399
chr6:170000001-170805979	2435	2365	2402	2354	2385	2432	2338	2360	2548	2595	2345	2255	2402	2448	2409	2227	2522	2405	2412	2386	2395	2452	2424	2415	2390	2359	2388	2386	2348	2351	2376	2409	2379	2349	2512	2411	2354	2457	2394	2307	2426	2446	2323	2303	2413	2535	2264	2429	2333	2300	2461	2315	2480	2300	2449	2457	2452	2409	2406	2364	2529	2345	2399	2426	2391	2304	2318	2526	2337	2391	5814	5887	5906	5830	6205	6019	6012	5938	6024	6017	6006	5973	5804	5834	6189	5969	6130	6017	5941	5874	7025	7017	6996	6999	7289	6995	7213	6967	7266	7123
chr7:1-5000000	32332	32095	31961	31836	32583	32017	32417	32394	32067	32381	31986	32688	32426	32333	32098	32197	32313	32396	32232	32066	32390	31571	32717	32007	32318	32144	32009	32037	32447	32248	32329	32081	32516	32402	32149	32472	32284	32362	32261	32153	32074	32301	31869	31673	31860	32057	32284	32430	32439	32726	48037	47864	47899	48023	48290	48125	48479	48500	48155	48600	48316	47935	48646	49042	48388	48064	48407	48761	47937	48333	48500	48252	48024	48827	48484	48689	47245	48043	48371	48649	48586	48199	48401	48412	48798	48521	49119	48453	48337	48843	48586	48194	48502	48411	48156	48171	48740	48680	48164	48520
chr7:5000001-10000000	32626	33012	32718	32581	32669	32070	32620	32649	32693	32254	32590	32210	32445	32708	32387	32788	32383	32489	32690	32627	32516	32540	31748	32519	32218	32441	32726	32470	32986	32959	32538	32663	32635	32310	32952	32240	32363	32422	32582	32594	32810	32294	32751	32456	32244	32732	32395	33079	32426	32500	113265	114672	113966	113068	114582	114846	114289	112737	113642	113058	113836	113847	114052	113926	113289	114169	114594	114031	113871	114107	114581	113903	114365	114066	114099	113626	113605	113172	113426	113816	113701	113862	114206	114125	113089	113753	114285	114246	113695	114600	113635	114602	114186	114339	113935	113951	113550	114509	114156	113880
chr7:10000001-15000000	33427	33232	33343	34135	33960	33647	33638	33537	33492	33711	134160	133671	134584	134436	133872	134555	134784	133765	135273	134190	134208	134298	134534	135118	134815	133783	133624	133737	134831	134526	134927	135060	135450	135010	135294	134977	135407	135145	134837	134201	151198	150738	150808	150754	151319	150817	151965	151759	151996	151148	117542	118472	118887	117990	117827	118622	117793	117988	117524	118080	118445	117115	117776	117212	117123	117420	117713	117572	118224	117628	117105	117204	118599	118112	117051	117896	117603	116550	117695	117264	117825	118018	117508	118051	117725	117743	117855	118524	118722	117862	117925	117677	117517	117346	117283	117651	116927	118059	117870	117591
chr7:15000001-20000000	33778	33124	33470	33582	33678	33655	34095	33919	33950	34106	33747	33507	33240	33813	33712	33833	33505	33540	34084	33681	33469	33812	33310	33368	33830	33673	33695	33797	33849	33314	34103	33782	33557	33923	34056	34232	33907	33623	33660	33818	33637	33661	33855	33755	33802	33682	33415	33674	33669	33458	33689	33565	33689	33813	33486	33825	33698	33249	33760	33975	34068	33804	34147	33408	33500	33291	33760	33954	33337	34301	33675	33401	33403	33852	33526	33818	34088	33755	34008	34124	33727	33680	33791	33707	33676	33284	33744	33768	33703	33380	33339	33704	33657	33791	34012	33735	33392	33877	33675	33761
chr7:20000001-25000000	34220	33740	33707	33823	33644	33919	34242	33518	33404	33906	34095	33834	33845	33462	33660	33829	33800	33761	33651	33700	33556	34004	33934	33456	33519	33605	33838	33663	33589	33700	50908	50150	50692	50211	50491	50609	49866	51003	50581	50477	167625	166996	167606	167893	168505	167393	167523	168135	168404	168014	34017	33427	33649	33653	33626	33559	33281	33697	33329	33540	33686	33610	33480	33919	33154	33848	33504	33481	33630	33178	33853	33496	33675	33579	33223	33624	33698	33861	33813	33760	33708	33355	33679	33813	33163	33463	33505	33560	33826	33391	33249	33252	33183	33363	34206	33591	33954	33658	33472	33791
chr7:25000001-30000000	33503	33785	33331	33797	33468	33175	33631	33547	33226	33721	33579	33646	33805	33749	33808	34093	33624	33651	33939	33974	33873	33586	33772	33932	33568	34022	33767	33667	33842	33299	101160	101742	100896	101362	100599	100857	101054	101784	101201	101249	33224	33648	33645	33798	33780	33266	33625	33811	33284	33336	33440	33747	33991	33795	33338	34137	33824	33134	33409	33447	33743	33791	34017	33583	33319	33814	33443	33622	33383	34024	67308	67475	66961	67346	67197	67314	67439	66603	66100	67533	66729	66966	67335	67037	67222	67374	67238	67447	67571	67015	101104	100415	99790	100229	100694	100750	100802	100921	101504	100388
chr7:30000001-35000000	32832	33213	32205	33107	32954	32999	32690	33111	32866	32808	33097	33432	33003	32508	33100	33060	33168	32885	33095	32736	32900	32808	33120	32888	32753	32948	32945	32780	32967	33095	32986	33210	33197	33265	32809	33326	33260	33105	32682	32756	33195	33393	32818	33045	32806	32720	33224	33414	33109	32597	33071	32916	33185	33022	33363	32732	32939	33492	33258	33005	32656	32878	33245	33008	32942	32738	32860	32993	33246	32602	33181	33091	33071	33165	32824	32998	32896	32904	32919	32782	32887	32568	33146	33203	32879	33471	33075	32968	33711	33381	115570	115865	114775	115305	114767	115998	115822	115438	115444	115044
chr7:35000001-40000000	33088	33466	33951	32973	33591	32823	33353	33263	33000	33478	33376	33548	33684	33409	33311	33512	33329	33458	33231	33468	33393	33679	33203	33140	33666	33355	33572	33383	33545	33436	33361	33728	33540	32984	33392	33197	33222	33029	33855	33497	99277	98874	99978	99612	100373	99703	99762	100652	99643	99909	33386	33572	32993	33429	33241	33000	33345	33680	33463	33309	33618	33389	33158	33090	32990	33175	32988	33718	32533	33173	132918	132473	133292	132928	133089	132598	132628	133166	132543	132782	132973	133349	134032	132534	133589	133103	133136	133029	133435	133322	33744	33390	32986	33654	33259	33211	33533	33883	33018	32982
chr7:40000001-45000000	33297	33497	33469	34022	33802	33664	33536	33473	33486	34053	134925	135310	134140	134568	133384	134749	133513	134848	134729	134791	134646	134283	133858	135189	134131	134490	134815	135245	133874	134168	133756	135362	134939	135144	134717	135338	134013	134324	135223	133827	134081	133941	134868	134589	134891	135021	133592	134647	134720	133466	33450	33256	33639	33567	33887	33422	33475	33868	34341	33705	33338	33968	33417	33849	33168	33591	33421	33425	33874	33329	33684	33756	33827	34273	33795	33980	34013	33159	33792	33564	34040	34020	33726	33622	33894	33658	33580	33397	34073	33954	33926	33827	33824	33420	33867	34116	33976	34074	33893	33767
chr7:45000001-50000000	33467	33305	33521	33311	33397	33498	33611	33011	32972	33481	33735	33988	33192	33718	33429	33413	34134	33406	33524	33502	33164	33992	33503	33938	33973	33695	33521	33618	34050	33420	33734	33594	32743	33393	33357	33719	33988	33924	33221	33133	83522	83541	83702	83102	83718	82990	83892	83840	82918	83472	33590	33680	33463	33616	33847	33629	33117	33781	33783	33780	33621	33297	33422	33565	33269	33078	33011	33399	33173	33069	33561	33222	33351	33338	33349	33447	33580	33121	33363	33056	33229	33928	33645	33606	32947	33717	33196	33518	33193	33592	33111	33627	33570	33040	33591	33075	33180	33638	33704	33381
chr7:50000001-55000000	33505	33625	33959	33982	33824	32828	33862	33778	33567	33946	150567	150933	150656	150983	150813	150604	150607	151116	150343	150110	167216	166969	167485	167634	168323	167468	167916	168492	168691	166641	168568	168609	168130	166877	166671	167719	168402	168758	167856	168299	150110	149471	150466	149790	150423	150661	150639	150252	150757	149399	34059	33440	33087	33901	33155	32941	33173	33475	33486	33391	33470	33831	33482	33309	33095	33381	33218	33254	33859	33497	33749	33769	33487	33369	33531	33749	33248	34002	33711	33348	134549	134346	134131	134340	134811	133786	134614	133758	134583	134492	33647	33497	33487	33878	33333	33784	33706	33224	33771	33438
chr7:55000001-60000000	18601	18146	18387	18194	18614	18485	18176	18493	18178	18742	18425	18280	18411	18271	18283	18240	18233	18414	18402	18450	18088	18598	18339	18522	18528	18206	18748	18606	18720	18369	18537	18241	18419	18104	18447	18686	18487	18430	18522	18512	18416	18209	18131	18500	18212	18670	18639	18651	18479	18525	18321	18644	18397	18437	18528	18592	18435	18484	17936	18332	18517	18767	18352	18636	18547	18180	18422	18338	18670	18219	18545	18451	18704	18307	18758	18394	18783	18409	18431	18501	18013	18636	18674	18412	18350	18535	18330	18272	18309	18398	46286	45686	45558	46180	46243	46059	45757	45780	45368	46300
chr7:60000001-65000000	17637	17488	17504	18119	17870	17847	17813	18247	18111	18115	18007	18016	18168	17765	18087	17865	18055	17984	17725	17833	18005	17746	17784	17801	18273	18067	18144	17834	18123	17893	71871	72141	71681	72867	71609	71783	72275	71788	72251	71640	18195	18073	17753	18211	18031	17881	17966	17786	18090	17802	17912	17934	18252	18105	18186	17972	18112	18054	18271	17553	17931	17835	17861	17920	17916	17765	17530	17995	17748	17685	18135	18122	17962	18224	17665	18370	18014	17989	17975	17639	62732	63135	63326	62950	62961	62591	63356	63134	62779	63031	18180	17719	18226	17667	17841	17729	17900	17786	18248	17709
chr7:65000001-70000000	31804	31437	31776	31338	31562	31321	31413	31734	31759	31608	31340	31122	31171	31281	31153	31370	30933	31368	31318	30689	31256	31273	31245	31319	31980	31567	31332	31601	31643	31309	31626	31603	31376	31541	31657	31719	31549	31282	31555	31243	31749	31622	31379	31260	30990	31455	31367	31204	31302	31302	47176	46862	47132	47167	47164	47614	47323	46892	47217	47151	47203	46873	47668	46912	47045	47096	47286	46867	47013	47361	46907	47633	47770	47236	47426	46718	47140	47344	47487	47140	47557	47471	47363	47216	47441	47348	47832	47225	47391	47506	47473	46843	47120	47310	47256	46748	47727	46864	47178	47306
chr7:70000001-75000000	29533	29732	29991	29139	29988	29392	29480	29630	29192	29980	29415	29686	29302	29265	29501	29185	29520	29382	29711	29236	29714	29780	29395	29405	29116	29307	29706	29489	29390	29656	29660	29368	29802	29585	29446	29489	29321	29731	29433	29773	29668	29245	29380	29282	29443	29409	29922	29562	29476	29436	59479	59623	59162	59090	59687	58756	59407	59069	59194	58973	58506	59725	59223	59241	59186	58634	58791	58997	59444	59056	59420	59115	59468	59250	59254	59376	59263	59342	59345	59122	59456	58821	59819	58847	59979	59224	59621	58984	58836	59795	59511	58886	58573	59003	59464	59181	59319	59477	59263	58565
chr7:75000001-80000000	27401	28068	28046	28067	27877	27543	28010	27953	28188	28057	27862	28207	28366	27645	28115	28007	27675	27878	28216	27898	27709	27989	27851	27795	28105	28175	27437	27734	27726	28399	27537	27845	28192	28047	27951	27675	28197	27625	28565	27933	27832	28241	27686	27489	27917	27793	27690	28099	27969	27363	27750	27910	28228	27711	27961	27903	27941	27842	27807	27899	27745	27756	27981	27948	27907	28309	27752	28228	27975	28341	27982	27973	27751	28287	27707	27432	28232	27792	27987	27546	28338	27929	28262	27721	27778	27688	27826	27825	27853	28030	27913	27778	28120	28335	27661	28121	27973	28085	27505	27830
chr7:80000001-85000000	33615	33144	34043	33847	33305	33865	33863	33748	33997	33295	33597	34044	34087	33569	33746	34185	33602	34028	33574	33863	16783	17084	16712	16647	16853	16897	16902	16665	16876	17151	16911	16966	16809	17125	16884	16976	16469	16723	17072	17058	33366	34031	33757	34314	33473	33835	34243	33586	33360	33883	33718	33888	33560	33950	34040	33960	33694	33995	33864	33775	33777	33889	34066	34195	33670	33836	33257	33333	33774	33669	33497	33685	33755	33402	33594	33486	33096	33433	33614	33942	33508	33464	34101	33592	33603	33100	33481	34138	33538	33788	34059	33733	33235	33957	33490	33671	34402	34034	33448	34089
chr7:85000001-90000000	33495	33097	33445	33929	33551	33118	33391	33602	33130	33882	33430	33122	33846	32863	33722	33745	33386	33681	33729	33298	33385	33632	33352	33972	33050	33229	33314	33352	33634	33640	33500	33511	33512	33727	33194	33539	33514	33444	33348	33672	33522	33657	33778	33928	33851	33503	33537	33416	34204	33073	50463	50445	50153	50291	49789	50722	50356	49401	50275	50312	49650	50400	50688	49731	50056	49829	50207	49922	50404	49962	50342	50542	49728	50051	50695	49592	50145	50628	49475	50214	50418	50318	49700	49819	50243	50409	49820	50280	50432	50182	50203	50035	50994	50263	50755	50451	49737	50652	50377	50174
chr7:90000001-95000000	33503	33385	33551	33306	33564	33597	34020	33685	33508	33579	33505	33790	32948	33331	33467	33446	33236	33924	33364	33745	33314	33025	33374	33096	33407	33125	33025	33227	33521	33197	33748	34078	33574	33992	33542	33570	33402	33850	33544	33487	100884	100187	100619	100365	99701	100512	99635	100148	100203	100469	50012	50805	50304	49989	50140	49887	50418	49605	50331	50695	50171	50835	50336	50553	50167	50410	50042	50559	49826	50350	50094	50513	50343	50296	50279	49699	50084	50613	50329	50065	51018	50423	50300	50538	50556	50185	50621	50423	49985	50342	50321	49948	50247	49784	50028	50241	50073	49875	50061	50060
chr7:95000001-100000000	33535	33827	33409	33546	33150	33024	33429	33062	33088	33698	33182	33415	33326	33357	33648	33475	33555	33710	33066	32984	33374	33429	32981	33293	33644	33510	33896	33441	33920	33756	33400	33497	33850	34081	33614	33538	33513	33979	33321	33400	99800	100785	100475	100901	100869	101723	100668	100704	100634	100494	149802	150926	150663	150750	150179	150280	150766	151111	150555	149902	151179	150700	150671	149828	151175	149770	150946	151037	149716	151457	150927	151628	150192	149836	150196	151281	150935	150389	151000	150585	151432	151120	150280	150334	150385	150592	150336	150818	151099	151419	149555	151178	150766	149702	150130	150142	151079	150200	151307	150583
chr7:100000001-105000000	30823	30214	30500	30271	30352	30784	30255	30554	30502	30470	30803	30885	30466	30380	30676	30443	30863	30906	30870	30377	122101	122066	121741	122709	122273	122110	122846	121661	122445	121226	122537	122212	121844	121776	122293	123507	122870	122394	122789	122942	30312	30750	30114	30907	30386	30845	30206	30624	30643	30706	30105	30503	31016	30358	30569	30377	30337	30419	30154	30366	91031	92129	91071	91579	91619	91116	90879	91084	91560	91020	30644	30440	30808	30530	30600	30211	30409	30500	30283	30509	30767	30665	30116	30130	30632	30771	30675	30772	30679	30260	45811	45326	45252	45840	45601	45260	45312	44931	45687	45419
chr7:105000001-110000000	33743	33542	34251	33772	33723	33997	33674	33622	34131	33521	34113	33333	34026	33325	34006	33504	33940	34206	33594	33311	34011	33863	33527	34231	33450	34008	33866	33635	33498	33547	33932	34115	33648	33604	33787	33758	33758	33800	33376	33553	33637	34030	33364	33552	33614	34151	33645	33864	33832	33155	34000	33908	33603	33942	33968	33313	33737	33669	33910	33485	84083	84199	84362	84541	84385	84110	84384	85148	84632	84654	33499	33869	33486	33487	34237	33357	33969	34049	33815	33935	117738	117719	118049	117707	118618	117748	116877	117741	117679	118688	50763	50865	50721	50178	50232	50648	50395	50639	51044	50990
chr7:110000001-115000000	33372	33196	32983	32987	33686	33288	33181	33624	33623	33194	33519	33439	33440	33582	32939	33362	33264	33296	33591	33085	33125	33831	33415	33731	32889	33260	33334	33450	33695	33416	33383	33021	33272	33586	33001	33340	33169	33290	33504	32981	33572	33603	33461	33500	33138	33330	33668	33166	33005	33477	33268	33266	33004	33449	33573	33390	33084	33285	33957	33301	33227	33012	33475	33662	33382	33325	33324	33513	33015	33182	16419	16514	16442	16258	16605	16799	16472	16659	16837	16641	16956	16439	17010	16882	16888	16717	16490	16684	16877	16866	33326	33557	33374	33471	33532	33805	33248	33161	33135	32931
chr7:115000001-120000000	33582	34174	34151	33716	33908	33430	34155	34043	33497	34033	33454	34219	33568	33753	34516	33629	34243	33784	33784	33757	33837	33709	33859	33625	34050	33460	33570	33862	33643	33401	33537	33568	34039	33722	33594	33814	33399	33647	33693	33600	50145	50135	50741	50622	50493	50462	50292	50244	50841	50560	33989	33483	33791	33365	33956	33764	33737	33307	33456	33728	33076	33631	33583	34182	33857	33690	33806	33714	33922	34189	34130	33509	33828	33582	33402	33807	34048	33847	33811	33887	33752	33423	33554	34265	33728	33792	34010	33913	33650	33962	33786	33537	33625	33357	33461	33877	34102	33670	33517	33865
chr7:120000001-125000000	33923	33372	33691	33611	33658	33529	33643	34027	33741	33594	33904	33683	33676	33904	34063	33679	33972	33262	33418	33252	101280	99814	100462	100792	101732	102037	100859	100388	101116	100312	100878	101576	101441	102101	100364	100370	101962	101909	100555	100498	50387	50002	50361	50860	50558	50431	50564	50512	50736	50755	33462	33699	33682	33388	33643	33758	33966	34011	34175	33970	101393	101245	100464	101108	100635	100993	100578	100267	100963	101280	33991	33802	33718	33816	33683	33746	33473	33598	33672	33781	34171	33628	33505	33832	33737	34135	34201	33696	33485	33724	33618	33991	33307	33390	33540	33904	33916	33578	33497	34203
chr7:125000001-130000000	33363	33500	33804	34125	33887	33527	33493	33867	33375	33448	33359	33388	33605	33283	33694	33797	33794	33354	33079	33779	33497	32836	33100	33808	33426	33327	33557	33521	33537	33480	33663	33770	33815	33747	34004	33816	33580	33954	33393	33907	33473	33457	33813	33573	33589	33534	33731	33706	33161	33299	116613	117015	117929	116698	118783	117714	116888	117575	118115	116940	118138	117213	117046	117531	116805	117167	117565	117569	117123	117207	117616	117064	117984	118236	117087	117094	116826	117852	118257	117482	133411	135065	135183	133799	133665	134206	135212	134270	134948	134391	117544	117035	116943	116974	117100	117110	117437	116723	117384	117664
chr7:130000001-135000000	34027	33825	34100	34101	34065	34263	33818	34013	33977	33704	33377	33799	33981	33785	33979	34225	33815	34389	33809	34254	33780	33936	33899	34097	34196	34205	33570	34213	34048	33513	33648	33864	33953	33892	33682	33759	34255	33912	33487	33586	33985	34108	33718	33632	34204	33686	33472	33612	33552	33818	101397	101587	101205	102326	101876	101764	101476	101031	101766	101145	101748	101475	101531	101435	101575	101178	101039	101134	101909	101047	101601	101008	101661	100505	101114	101333	101066	100527	100682	100494	101384	101897	101959	100818	101911	101664	101268	101634	101428	102741	101254	101984	101387	101508	101288	101883	101671	101361	101758	100677
chr7:135000001-140000000	34036	33858	33347	34011	33757	33999	33987	33781	33992	33753	33336	33788	33446	34011	33658	33591	33723	33265	33478	33753	34013	33894	33690	33879	34204	33213	33448	33526	33552	34004	33629	34271	33697	34114	33500	33659	33632	33408	33828	33746	33469	33874	33846	33450	33785	33586	33621	34440	33384	33645	67852	66987	67345	67796	67282	67854	67661	67616	67626	67424	67570	66978	68027	67514	66895	67808	67848	67052	67466	66583	67660	67439	67294	67515	67865	66866	67538	67091	67447	67210	67933	67464	67424	67085	67477	67737	67138	67659	67037	67441	67447	67144	67583	67300	67397	68107	67411	67561	67153	67871
chr7:140000001-145000000	22658	22910	22328	22709	22739	22949	22778	22709	22457	22646	22891	22429	22633	22182	22537	22651	22904	22493	22468	22682	22437	22830	22458	22473	22677	22256	22549	22481	22819	22649	22382	22969	22096	22409	22787	22810	22604	22758	22467	22913	22502	22248	22710	22601	22646	22133	22071	22402	22754	22269	45308	45404	44980	45290	45144	44628	45135	45034	44710	45190	44901	45012	44987	44936	45230	45165	45424	45269	44982	45031	45072	44930	45145	44562	44785	44756	45391	45512	45204	44981	45087	45296	45404	45250	45101	44989	45354	44773	45070	44823	44983	45319	45293	45308	45497	45350	44861	45619	45587	45317
chr7:145000001-150000000	31492	31606	31624	31691	31435	31774	31615	31539	31943	31659	31521	31415	31502	31699	31599	31800	31931	31679	31670	31806	31269	31514	31554	31519	31501	31320	31026	31395	31776	31411	31595	31837	31497	31844	31717	31398	31927	32197	31761	31615	31497	31343	31595	31580	31625	31982	31749	31289	31609	31464	31245	31258	31300	31382	31266	31678	31342	31459	31108	31795	142179	141986	141452	141409	141586	141372	141388	141826	142424	142233	31702	31607	31565	31520	31391	31665	31369	31641	31491	31524	31748	31963	31802	31636	32080	31727	32329	31639	31969	31517	31317	31039	31190	31168	31533	31708	31808	31617	31439	31402
chr7:150000001-155000000	31837	31967	31997	31891	32221	31875	32218	31900	31965	31924	31607	31767	31956	31954	31282	32043	31913	32137	32252	31297	31468	31884	32184	32079	31718	31748	31990	31686	32075	32134	31864	31315	31712	32087	31857	31968	31532	31748	31886	31684	31609	31760	31581	31992	32126	31465	31581	32105	31854	32642	79634	79354	79367	79713	79690	79581	79260	79434	79676	79307	78812	79251	78588	80224	79700	79259	78799	78909	79458	80189	79603	79574	78890	80033	79726	79211	79931	80331	78822	79451	79862	79615	79803	79605	80347	80485	80295	80143	80140	79973	79313	79795	79965	79462	79307	79612	79699	78775	80198	79764
chr7:155000001-159345973	26893	26915	26893	27248	26859	27004	27161	27216	26679	27236	27257	27090	27064	26783	26669	26695	27061	27069	26998	26953	26745	27050	26970	27175	27216	27414	26690	27056	27319	27387	27086	27104	27463	27453	27214	27424	27385	27105	26953	27096	27074	26835	27112	26789	27053	27000	27035	26941	26905	27263	27145	27358	26581	26660	27256	27190	27353	26801	27091	27089	27341	27290	26717	27134	26932	27023	27006	26974	26926	27323	26682	26726	26898	26583	27071	27209	27037	27168	27127	26903	26848	27023	26915	27013	27240	26825	27027	27063	26706	27238	26865	27515	27037	27072	26494	26893	27235	26612	27072	26720
chr8:1-5000000	18493	18191	18051	18153	18478	18159	18716	18643	18589	18405	54987	55537	55256	55089	55615	54994	54633	55347	55359	55516	54985	55146	55673	55075	55040	55422	55900	55401	55137	55419	55532	55223	55852	55043	55096	55693	55314	55109	55146	55075	55233	54321	55566	55388	55209	54718	55463	55639	55199	55014	18271	18461	18590	18417	18284	18159	18444	18247	18516	18611	18423	18418	18587	18335	18512	18261	18591	18515	18193	18525	27146	27643	27045	27920	27651	27503	27523	27948	27819	27428	27271	27480	27712	27248	27591	28018	27971	27255	27245	27525	18185	18040	18748	18606	18261	18239	18277	18634	18314	18375
chr8:5000001-10000000	26661	27083	26890	26860	26398	27011	26722	26508	26536	26841	80756	80353	80643	79884	80383	80188	80367	79827	80535	80415	79888	80407	80615	80824	80137	80688	80260	80398	80366	80407	79900	80887	79797	79972	80290	79870	80114	79815	80711	80749	80200	80387	81188	80312	80379	80780	80322	80524	81127	80431	26742	26882	26457	26947	27290	26589	26786	26647	26643	26575	40060	40085	40165	40340	40587	40445	40224	40004	40237	39994	40670	40654	39903	40433	40594	40427	40191	40808	40472	40174	39987	40232	40390	40315	39951	40233	40451	40724	39998	40121	27082	26911	26765	26907	27048	26867	26815	27097	27003	26711
chr8:10000001-15000000	30469	31011	30788	30478	30945	30435	30419	30555	30515	30614	91961	92036	91793	91659	92024	92109	92099	90957	91979	91575	91947	91747	92077	91905	91628	91143	91910	91578	92644	91057	91862	91958	92220	91415	92237	91757	91909	92388	91042	92106	91806	92105	92053	92894	91926	92119	91183	91842	91596	92587	30353	30836	30291	30573	30976	30388	30632	30392	30325	30938	30752	30505	30581	30974	30424	30837	30976	30509	31253	30417	30603	30911	30499	30745	30733	30731	30534	30587	30693	30520	30801	30261	30518	30781	30658	30426	30970	30833	30510	30318	30842	30895	30523	31069	30677	30615	30406	30731	30407	30864
chr8:15000001-20000000	34010	33730	33768	33873	34082	33515	33856	34077	34016	34109	101560	100500	101543	100473	101005	101042	101738	100860	101237	100296	101544	100907	101469	100861	101671	101322	101631	101229	101114	100970	101158	100695	100180	101455	101830	100656	101705	101184	101858	101590	101634	100767	102118	102124	101345	101887	100864	101239	100847	102334	33806	33356	33711	33712	34246	33593	34130	33894	33241	33736	33714	34101	34064	34245	33891	34283	34106	33283	33473	34184	33247	33689	33707	33711	34070	34068	33981	33962	33585	34073	33563	33606	33650	33377	33935	34043	33375	34085	33259	33833	33872	33888	33521	33804	33863	33587	34227	33843	33967	33985
chr8:20000001-25000000	34100	33794	33739	33851	34146	33682	34042	33608	33988	34435	101628	102041	102438	101940	101108	101652	101390	100957	102375	101636	102174	100857	101626	101969	101561	101921	102091	102322	101395	101192	101815	102293	101372	100931	101618	101166	101852	101274	101377	101222	102517	101078	102297	101470	101904	101920	101065	100936	101121	101834	68182	67734	67878	67394	68180	68145	67584	67542	67731	67850	67951	67049	68024	67994	67130	67486	67975	68214	67739	67915	67498	68003	68455	67840	67262	67650	67384	67368	67708	67841	67989	67867	68361	67796	67379	67471	67579	67617	68209	68318	68362	67913	67486	68195	67900	67508	68003	67630	67764	68112
chr8:25000001-30000000	33521	34012	33994	33988	33478	33860	33780	33600	33961	34093	101635	100652	101345	102267	101627	101377	101533	101723	101244	101493	100676	101531	101784	101577	100832	101815	100364	101300	101079	100541	101021	101835	100699	101587	101271	100795	102324	101347	101963	101366	100541	101218	101560	101075	100300	101095	100830	100687	100988	101363	67338	68319	67501	67271	67433	67861	67654	67781	67111	67518	67751	68052	67646	67307	66936	67155	67388	66873	67450	67999	67636	67607	67780	67820	67926	67537	67704	67537	68129	68158	67544	67319	67091	67417	67648	67632	67388	67425	67100	67398	67758	67797	67327	67310	67364	67608	68071	67443	67302	67303
