bin	normal_cell1	normal_cell2	normal_cell3	normal_cell4	normal_cell5	normal_cell6	normal_cell7	normal_cell8	normal_cell9	normal_cell10	clone1_cell1	clone1_cell2	clone1_cell3	clone1_cell4	clone1_cell5	clone1_cell6	clone1_cell7	clone1_cell8	clone1_cell9	clone1_cell10	clone3_cell1	clone3_cell2	clone3_cell3	clone3_cell4	clone3_cell5	clone3_cell6	clone3_cell7	clone3_cell8	clone3_cell9	clone3_cell10	clone8_cell1	clone8_cell2	clone8_cell3	clone8_cell4	clone8_cell5	clone8_cell6	clone8_cell7	clone8_cell8	clone8_cell9	clone8_cell10	clone4_cell1	clone4_cell2	clone4_cell3	clone4_cell4	clone4_cell5	clone4_cell6	clone4_cell7	clone4_cell8	clone4_cell9	clone4_cell10	clone2_cell1	clone2_cell2	clone2_cell3	clone2_cell4	clone2_cell5	clone2_cell6	clone2_cell7	clone2_cell8	clone2_cell9	clone2_cell10	clone5_cell1	clone5_cell2	clone5_cell3	clone5_cell4	clone5_cell5	clone5_cell6	clone5_cell7	clone5_cell8	clone5_cell9	clone5_cell10	clone6_cell1	clone6_cell2	clone6_cell3	clone6_cell4	clone6_cell5	clone6_cell6	clone6_cell7	clone6_cell8	clone6_cell9	clone6_cell10	clone9_cell1	clone9_cell2	clone9_cell3	clone9_cell4	clone9_cell5	clone9_cell6	clone9_cell7	clone9_cell8	clone9_cell9	clone9_cell10	clone7_cell1	clone7_cell2	clone7_cell3	clone7_cell4	clone7_cell5	clone7_cell6	clone7_cell7	clone7_cell8	clone7_cell9	clone7_cell10
chr7:120000001-125000000	168082	168073	168013	169102	167722	168808	168531	168829	167930	168373	168075	168704	167974	167922	168230	167955	168943	167903	167617	167881	505098	504239	505109	503589	505299	505239	504813	503990	505366	503942	506668	507001	507203	507987	505860	505412	506896	507247	506898	505878	252729	251598	252711	252459	251574	252606	252402	252546	252313	252813	169130	168862	168346	168240	168577	168729	168568	169118	167800	168588	505985	506058	502721	504185	503115	505747	504387	504270	505278	503810	168590	167794	168326	168072	168188	168409	167402	167598	167674	168488	169756	168094	168063	168285	167892	166966	169495	168812	168023	168597	169265	167826	167834	167351	168078	168949	168469	167966	167821	169521
chr7:125000001-130000000	167308	166923	168182	168107	167945	167066	167374	167336	167242	167259	167511	167745	168197	166995	167364	166975	168235	167349	166900	168228	168030	167137	167460	167985	168154	166935	167787	168160	167367	167116	167531	169065	168315	167763	168369	168080	167302	168931	168749	168433	167877	168050	168012	167302	168486	168559	167925	167760	167117	167582	587162	588080	586475	585973	588162	587667	586509	587915	588273	586455	588662	588507	585591	586300	585834	587346	587219	585860	585674	585886	588881	586652	587681	587240	587313	586443	585589	587636	588885	585644	669016	671180	671977	670678	672666	670914	670627	670335	673441	670434	588259	586970	586907	587900	586713	586917	587367	586322	587870	587520
chr7:130000001-135000000	170260	169489	168980	169297	169520	169593	169182	169907	169096	168973	168868	168422	168747	169196	168555	169394	168778	168994	169124	170396	168354	170705	168800	170084	169023	169444	168726	170290	169864	169222	169314	169338	170159	169608	170191	169955	169908	169454	170368	169173	169040	168810	168624	169308	169261	169446	169232	169420	168865	169388	506917	506861	507176	507105	507026	507870	509023	506100	508683	508580	507022	507181	507265	506998	507399	506689	506752	507379	506855	507562	507314	507140	507909	504969	507103	505669	506839	507147	506160	504986	508823	509141	509186	506287	509071	508397	508233	507786	508987	508128	507482	508599	506659	507792	506427	507889	506669	506679	505996	506491
chr7:135000001-140000000	168640	169065	168863	169445	167829	170246	169631	168651	169086	169209	168112	168957	167582	169528	168489	168563	168228	167916	169148	168223	169032	169122	169360	169281	169435	168161	168820	168246	168976	169074	168212	169403	168334	169341	168624	168862	168471	168822	168301	169331	168077	168526	168230	168559	168814	168828	168624	169176	168332	167808	338253	336701	337072	338400	336344	337004	336744	337037	336880	337170	335552	336534	337551	335775	336973	337373	338592	336176	336317	335603	336723	336960	335496	337534	336676	337297	336070	336879	337579	337454	338288	336949	336062	335672	337412	338357	336650	337290	336727	336798	336918	336778	337100	336267	335839	337779	336820	336542	337157	338239
chr7:140000001-145000000	112707	112608	112815	112947	113679	112499	112820	112698	113074	112496	113238	112706	113043	113164	112904	112779	112553	113139	112453	112535	111968	113297	112351	112461	112645	112156	112375	113044	112155	112807	113567	113196	112406	113529	113616	113562	113233	112835	112888	113120	112567	112479	112378	112753	113044	111582	112685	112829	112137	112498	225284	224792	224284	226230	225888	225851	226165	225304	224967	225468	225267	225139	224456	225835	225006	224961	225186	224771	225616	225045	225867	224294	225831	226135	225103	225331	225149	224505	224472	225097	226489	225152	225916	225128	226277	225741	224808	225969	226222	225957	224937	225316	226113	225161	225658	225956	223553	224811	225873	226483
chr7:145000001-150000000	159058	158185	158802	157928	157798	158432	157676	157986	157964	157688	158902	158157	158522	158697	158656	158114	158041	157925	158584	158294	157539	157606	157645	158282	158023	156146	157720	157277	157346	157097	158172	158562	158008	158680	158455	157344	159198	158759	158541	157370	157564	157633	157855	157855	158315	158960	158653	156977	158146	157868	157480	157051	157441	157013	156647	158442	156664	157066	157470	157684	710158	709205	707897	707641	708720	707881	710435	710477	707971	708600	158325	157914	157693	156657	157587	158009	157305	157258	157451	157467	158768	158294	158008	158709	157907	158602	158826	157785	158650	158630	157613	156392	157822	156926	157997	158368	157876	157627	156851	157276
chr7:150000001-155000000	158415	159503	159737	158998	159626	159874	159533	157940	159364	159962	158725	159287	159186	158999	158326	159717	159853	159325	158974	159306	158655	160214	159413	159266	158606	159244	159571	159981	158338	159832	158658	158165	159350	159925	159148	159443	159203	159438	159755	159016	158394	158429	159447	159164	158705	158033	158201	159811	158556	160351	398273	397288	398385	398118	398665	397722	398665	397301	398528	397248	397674	395870	397346	398085	397434	396013	396812	396851	398688	397653	398251	397678	397339	398250	399072	396274	397707	398921	397533	396732	398281	397635	398001	398632	400157	398064	398386	400048	400016	397700	397504	396971	396531	397496	395968	399040	397473	396325	399532	397872
chr7:155000001-159345973	134695	135749	134810	135932	135053	135059	134734	135270	134948	135194	136311	134997	134906	134536	135070	134686	135796	134860	135141	134409	135206	134951	135139	135016	135525	135752	134751	135733	135613	136198	135681	134982	136098	135668	135666	135797	135608	136096	135435	134851	134712	135463	135610	133900	135303	134406	134746	134953	134386	134206	136065	135462	135315	134998	136513	135664	135640	135058	135919	135557	134968	134891	134610	134514	134483	135907	134756	134393	135376	135174	134225	135299	135055	134787	134884	135186	135310	135320	134633	135845	134939	135021	135133	135358	135632	134651	135564	134851	135331	136129	134792	135876	134989	135711	135436	135517	135618	134449	134346	135056
chr8:1-5000000	92136	91829	91744	91091	92194	92242	91901	92254	92104	92021	275410	276934	274776	276346	276838	276634	275884	275018	275806	276120	275967	276833	277424	277940	277219	276106	277621	277666	275386	276710	276003	277065	277848	275514	275949	276077	275652	275572	276150	277134	276049	275367	276199	277518	277007	275124	276270	276476	276058	276597	92441	92102	91507	92515	91870	91540	91980	91334	92084	92201	91475	92577	91849	92102	91713	91457	92467	92200	91681	92049	137508	138456	137695	138327	138220	138466	137427	137902	139149	137904	137341	137986	138222	138497	137233	138282	139549	137923	137956	137795	91674	92152	92020	92616	91655	91647	91814	92527	92366	92512
chr8:5000001-10000000	133191	134698	134521	134454	133676	134028	134037	133544	134066	133503	401922	403435	401973	402324	403138	402240	401797	403041	400957	400939	400545	400978	402686	403102	401803	402003	400917	404610	401927	402558	400296	402799	399916	401708	400676	400231	400975	401426	401801	402664	401417	402693	402577	403473	402306	402671	400965	403016	402320	402498	134184	134951	134515	134248	133857	134378	134288	134078	134183	133668	201581	201703	202196	201726	201847	201434	201199	201838	201710	199932	200807	201063	200101	201474	201744	200456	201858	202545	201110	199870	200174	201368	201097	201034	200319	201243	200964	200275	201302	200578	134396	133422	134325	133747	134445	133655	134110	134325	134459	134276
chr8:10000001-15000000	153717	153699	152597	152507	152517	152930	153657	152294	153237	152600	458498	458575	459346	459035	458175	460684	459197	459171	459457	458848	459833	457686	459562	459777	458563	457322	458547	459426	460727	457172	458811	459283	458340	458433	458913	458935	458997	457841	458352	460050	460760	458015	458767	461068	459648	459895	458491	459960	458799	460708	152869	152976	152913	153446	154187	153158	153262	153865	152939	153372	153312	153521	152484	153006	152759	153252	153144	151911	153729	152577	153015	153346	152956	153151	153086	153054	153317	153211	153013	153327	153291	152268	153167	152894	152269	153435	153738	153414	152869	153414	152882	152573	152642	154380	152689	152186	152927	153907	152976	152240
chr8:15000001-20000000	169057	169652	169465	169787	169707	169341	168925	168111	169138	169593	508764	506205	507461	505254	506051	508148	507520	505684	505705	504932	508612	506869	508073	506050	505563	506928	507682	507104	506742	507255	507099	505097	504927	506854	508233	507104	507353	507022	507174	506400	507116	507532	508408	508186	507097	507837	508553	508270	506318	508773	169359	168987	169612	169101	169228	168842	169175	168979	169147	169323	169446	168732	169165	170345	169261	168519	169439	169032	169148	169401	168856	168915	170156	169446	168625	170000	168272	168866	169282	169118	168682	168617	168525	169674	168676	168575	169211	169300	168281	169197	169198	169819	169076	169168	169170	168593	169177	169618	169084	169432
chr8:20000001-25000000	169186	169429	169415	170200	169803	168888	168996	169920	170057	170699	507050	508011	508877	507758	506185	507884	508194	506124	508288	509746	507956	507716	509033	508233	507379	507997	507572	509709	507146	508895	509305	508553	508346	507049	508519	508055	507916	508545	507533	506404	508797	507358	507286	508121	506628	508369	506137	508354	507438	507688	338667	339617	338312	337961	339701	338962	339039	338287	338355	339132	337568	336819	338412	339061	337643	339412	339297	338352	338816	338328	338695	339359	338128	337937	337172	338240	338568	338294	337648	339021	340630	338766	340633	339705	338390	338363	338480	339954	339368	340556	340549	340826	339110	340072	338983	339778	339393	339946	340290	339683
chr8:25000001-30000000	168378	169257	168224	169701	168742	169449	169341	169157	168688	168057	507552	506122	505614	508441	506712	508127	506314	507142	506356	507183	505357	507507	506528	504399	505375	506195	505367	507231	505759	504454	505772	507506	505352	506756	506142	506820	506684	506712	507259	506409	505448	506210	506332	506487	504555	504852	505493	504993	504991	506390	337907	338422	337253	338851	337178	337247	338356	337885	337539	336074	337550	338011	337084	338178	336743	337894	337780	335019	337894	338411	338382	337786	338258	336502	339669	338061	338034	338082	339618	338125	336540	337314	336775	336956	337187	337536	338045	335896	336266	335974	337455	338757	338529	337093	336657	338254	338000	337359	338057	337560
chr8:30000001-35000000	168240	167924	167993	167230	167500	168464	167318	169286	168436	167828	506159	506742	506837	506914	505705	506655	505193	506905	505791	506268	506439	505572	505583	505002	503137	504649	504879	504150	505225	505385	505812	505327	502867	505370	504036	505508	505599	505357	506094	506350	505262	505153	504724	505888	506492	503696	505804	505480	505505	505711	168260	168336	167961	167726	167852	168449	168340	168353	168702	168750	168126	167368	168644	168511	167850	168723	167913	168474	168774	168378	169091	168877	170004	168872	168636	168514	167835	168768	168906	168887	504474	504830	507105	503739	504707	506403	506277	505621	503928	505597	168365	169466	167978	168461	169121	168050	168447	168092	169188	167412
chr8:35000001-40000000	148003	147374	147544	147589	147472	148438	147859	146964	146559	148541	444008	443115	444274	443959	443361	442620	442696	444136	441776	443497	442782	443458	443814	443668	442385	443205	442169	444315	444277	442790	444606	443339	443384	443000	444201	444046	443114	444047	444321	443942	444670	443521	444156	445134	445963	442930	443493	443439	442599	442765	148141	147768	147970	147659	147791	147685	148440	147472	148422	147949	148149	148492	147867	147804	147727	148219	147453	147491	148334	147325	147527	147516	148149	147788	147296	148261	148088	148499	148649	147571	296805	295794	296004	296171	295611	296036	295506	296006	294557	296368	591947	592500	591451	591418	593022	591570	590737	590632	592661	591219
chr8:40000001-45000000	132881	133577	133610	133484	132587	133126	133057	132544	133668	132758	399066	399288	398515	399947	399200	398576	398807	399391	399076	398631	400827	398131	399406	398785	398375	399354	398741	399718	398508	400731	400127	398635	398747	401417	399342	399535	398591	401124	400906	399885	400574	400542	400296	399910	399807	400480	401002	400315	400080	400605	133206	132584	133203	133768	133439	133460	133402	133168	133280	134308	331186	331784	332603	330716	332031	332441	332657	331955	332404	332939	400320	400563	400019	400783	399396	400307	398849	399413	399565	401156	399496	399926	400167	397403	397753	400289	399260	398534	399188	399509	132328	133307	133063	133037	132480	133088	133354	132539	132245	133354
chr8:45000001-50000000	136642	136595	136844	135874	136195	135975	136853	135959	136494	136812	409193	408797	407938	408712	409439	408184	409805	408207	408549	409246	409729	410322	407953	410644	407199	407964	409855	408996	409015	409294	408363	407659	407998	409789	408707	410326	409035	407241	408220	408323	409716	407454	407443	408685	409047	408781	408360	407075	407193	407432	136119	136668	136100	136745	136200	136322	136748	136901	135709	137297	136011	135629	136186	135860	136181	135604	135741	136648	136258	137393	137654	137842	137312	136771	136618	135844	136901	136659	136745	136941	136736	136124	136678	135722	136416	136131	136816	136831	135843	135538	136200	136144	136890	135742	135403	135918	135922	136438	135683	136258
chr8:50000001-55000000	168409	168423	168959	168433	167942	168134	168400	168539	168950	167652	507681	506266	506320	504444	507235	507255	505967	503766	507115	508297	505573	505425	505664	508002	506160	506248	506302	507333	506631	505734	505803	504783	505155	507163	505753	505248	505447	506122	507204	507069	507792	506429	504909	505988	507144	506031	505896	504822	506904	508087	168386	169041	168608	168979	170450	169177	168417	169180	169515	168904	168336	168639	168943	169365	169107	169417	167960	168409	169713	169200	169183	169346	168743	169510	167896	169066	168586	168006	169376	168435	252530	253615	253372	252983	252513	252908	252403	253019	252677	251893	251918	252268	254231	253487	252631	253269	252918	252991	252712	252139
chr8:55000001-60000000	164214	163471	163721	162143	164205	163848	163592	164251	163894	163293	489271	489792	492288	491343	491198	493448	490196	490624	490638	490546	491695	491470	492788	492200	491864	490374	492276	492003	490238	491350	491295	489623	491771	491149	491708	491043	491107	491260	490560	490108	491850	491462	490140	491111	490709	490328	492547	490005	489622	490027	164421	163856	163043	163019	164517	164392	162989	164725	163086	163246	818530	821107	819899	819636	821015	819801	820244	820812	817897	820002	81224	81838	82702	82219	81703	81410	82038	82061	82250	80998	81589	81650	81466	81232	82195	81494	82260	81690	81879	81582	164115	162870	163960	164533	163729	163983	163327	164147	164229	163992
chr8:60000001-65000000	167680	167645	168553	169187	168436	167759	167950	167398	168040	167640	504719	505492	505099	502704	503528	504250	505070	504663	503502	504081	506693	504930	506348	506163	505583	504757	506412	505874	505392	505643	505916	505005	504349	505479	505123	505360	504725	504788	505951	505579	505867	505093	505223	504897	505321	505336	505270	505858	506806	506240	336225	334898	335648	335961	336685	336510	336509	335692	335767	334473	336218	336539	337731	336820	336787	337490	338165	336151	336774	336048	421592	421678	419653	420787	421568	420188	420455	420816	420502	420064	421229	421355	421168	422440	421200	421040	422292	421078	420505	419983	337170	338116	336536	336134	336901	334998	335266	337406	336049	337744
chr8:65000001-70000000	168559	167619	168931	168540	168101	167746	168510	168556	168564	168136	504031	504190	503280	504817	504127	504906	503910	502954	504584	504288	504780	504016	502897	505215	502875	503642	502626	504470	503381	503936	504529	503667	504171	504350	503722	505358	504060	505331	505307	503348	502369	502194	502536	503090	503240	503760	502952	502613	502107	502255	167122	168032	168763	167933	167197	168106	167855	167690	168175	168538	168044	168236	168882	167368	168939	167071	167240	168491	168665	167953	419290	420637	420299	420889	420179	420648	420611	420760	420083	419670	587637	588728	586455	589192	588303	588136	588698	589226	587489	588961	167563	167753	167012	167669	167880	167368	168337	168695	168094	167768
chr8:70000001-75000000	167339	168529	169230	168210	168263	169310	168464	168483	168125	167907	506504	502862	503718	503583	503218	501750	503523	503770	504450	502144	503812	504114	503272	503336	504909	504051	503066	500848	504110	502719	503346	504858	504381	505707	504579	504234	506536	504981	504663	502646	504963	504993	503679	503598	503479	503136	504045	502997	503793	504255	168033	168480	167424	168013	168398	167985	168013	167815	168301	167525	168649	166856	167432	168227	167768	168255	166945	167394	167147	167541	167810	167379	167294	167813	167168	168508	167162	168550	168343	167918	420571	420300	419375	420193	420142	420246	420892	420685	420015	420323	166925	167771	167811	167891	166851	167050	168176	167196	167095	167487
chr8:75000001-80000000	167262	167409	167356	168151	167590	168499	167597	168645	168854	167503	504831	504155	504355	504507	505410	505071	504369	505674	505917	505239	503977	503055	503707	504831	503229	503088	503869	505039	504414	503889	504613	504069	505262	506288	504330	504361	504722	506569	504909	504784	505445	503245	504313	505510	504875	504054	505087	504204	504471	502870	167036	167980	167796	168405	168380	168808	168075	167457	168916	168777	168235	168309	169187	167639	168472	168499	169414	168193	168368	168617	169043	168877	168224	168439	169004	168125	169107	169155	168488	168958	168281	167712	167864	169093	168194	167543	168566	168382	168315	167935	168095	168522	169147	167434	168586	167778	168213	168107	168449	168691
chr8:80000001-85000000	168453	168549	168476	167830	167608	166846	168044	168105	169226	168183	503765	502666	504268	502780	504361	503663	503593	503599	503968	504963	504832	503207	504959	504386	505498	502400	503536	502979	503585	502799	503056	502848	503116	503400	504355	503804	503467	504164	503483	504229	501462	502881	503631	502565	503006	503543	504383	502920	501243	503000	167810	167642	167963	168071	167171	168263	167694	167625	167651	168124	167499	166966	169199	167941	168719	167774	167794	167472	168510	167173	167405	168070	167626	168131	167318	168001	168067	168236	167523	167525	168715	168839	168140	168806	168062	168596	167579	168620	169165	168736	167671	168564	167451	168950	168024	167284	167978	167530	167744	168753
chr8:85000001-90000000	161849	161774	161613	161604	161849	162122	161215	161188	161637	161646	484808	483041	483132	484257	484630	483443	483220	483816	482422	485058	482841	483785	483218	483791	481829	482598	483040	483860	484138	483543	482099	484271	481762	483343	483709	484408	483162	482589	483750	483933	485189	483585	482364	484223	483983	484467	483423	484159	483553	482427	645651	645426	645872	645948	646168	644754	644234	645818	646908	646600	644784	644996	645482	644147	642210	646197	645494	643925	644400	645679	805850	807759	804832	806387	806009	805739	806975	804526	806677	806847	807234	806481	805145	806644	806515	804799	807076	807148	803835	805942	643928	644142	644357	643868	643735	643731	645975	644859	643603	644983
chr8:90000001-95000000	167016	168675	168061	167600	168532	167460	167947	168076	168011	167086	503625	501585	503392	503074	505265	502284	503637	503696	503333	502836	505519	504542	501469	502918	503133	503869	505015	504967	503469	504105	504229	506739	505131	506534	505264	505215	504208	504897	505089	503351	504952	504842	504131	504326	506295	504519	504963	504052	503846	504818	169536	168101	169382	168683	168402	167027	168474	168633	169084	168689	504018	503816	504607	504373	504505	504981	503154	503363	504436	504204	168121	167152	168036	167861	168330	167550	168348	167615	167387	168835	168599	168417	168313	168092	169173	168514	167732	168617	168690	168040	334999	334596	335059	336492	336499	333908	335092	336071	336196	335311
chr8:95000001-100000000	167614	166893	167865	167022	167624	168311	166860	168259	166877	167047	501505	503453	501887	501919	499695	500481	501377	501327	499522	501311	501771	499936	499584	500536	500163	501201	500781	501936	501134	501902	499930	501550	500302	501399	502180	501034	502136	500904	503275	501164	499200	499881	499851	500467	501990	499346	500893	499631	500537	500467	167244	168216	166832	167803	166801	166957	166891	167316	166627	166153	166578	167586	167648	168159	167582	167791	167174	166871	166694	167390	167337	168350	166540	167229	166751	166980	166594	167226	167117	167199	168186	168246	167222	167655	167594	167711	168070	167687	168160	168793	335889	334792	334275	334217	335378	334868	335477	335098	335294	335785
chr8:100000001-105000000	168987	168947	169606	168805	168233	168681	168542	168910	169310	168992	505632	505826	506315	504523	506324	505505	505949	506865	506981	505129	507181	506006	506391	504233	507025	507359	505480	505436	505397	506263	504015	505304	504399	505086	506678	506079	503531	505076	504612	504779	506212	505132	503919	506315	505570	505620	506051	506480	506606	506067	169518	168822	169422	168897	168005	168964	168059	169300	169370	168892	168898	168579	168712	168640	169917	168742	169827	169477	169561	168559	168815	168970	169359	168439	169233	168799	168486	168574	168585	168310	168340	167982	167909	168482	168531	168475	167918	168773	167421	168476	168554	168297	168675	169291	168721	169646	169023	168845	168557	168564
chr8:105000001-110000000	168540	168235	168876	167947	168511	168547	168269	168731	167874	168365	507333	508544	506372	507192	506802	506651	507005	506039	509288	508107	505957	506613	505606	506335	505140	507542	508553	505898	506210	504371	506697	508608	506141	504606	504392	506426	506237	505829	506745	507969	506256	506006	506597	504678	503662	505983	504290	505436	505562	504972	422720	421390	421020	423458	423485	421630	422460	420779	422889	423311	423451	421944	422400	422286	420487	420795	421846	421434	421243	420832	505640	506881	505710	505289	505429	506545	504092	503796	504111	507513	506242	506238	504959	506021	505130	505969	504677	505710	506069	504149	421353	420057	420432	422899	422711	421411	422491	420861	420463	421471
chr8:110000001-115000000	168631	167814	167997	168251	168728	168481	169007	167912	167662	167699	502748	503779	502655	503211	504249	504430	501385	503809	502844	504703	504796	503064	503226	503569	504970	503708	505123	504001	503101	505798	503274	504316	505269	504636	503863	505106	503679	504659	501845	503449	503477	504452	504275	505046	503490	505069	504359	503733	505738	503999	168150	168771	168819	168147	168417	168182	168084	168077	167953	168297	167822	166348	167928	167599	167555	166677	167569	166725	167169	167162	168671	168598	168253	168698	167189	167882	169235	168280	168450	167460	168801	168061	167758	168675	168153	169109	168329	167501	168778	167650	168235	168436	168286	167833	168042	167363	167249	167498	167775	168685
chr8:115000001-120000000	168043	168622	168691	167838	169327	167524	168799	168977	168101	167921	505980	506036	505325	508260	506580	506093	506747	505319	505284	506339	504949	506352	504885	505142	505441	506583	505825	505757	505843	504547	507565	506851	506181	504113	505727	505870	505257	506117	506145	505212	506264	507359	505272	506643	506690	505710	505402	504821	504625	504836	168009	170051	168932	168159	168911	168095	169262	168903	169311	169278	167335	169218	169069	167528	169375	167846	168675	167760	167861	167411	168122	168243	168181	168143	168101	169282	169125	168502	167843	168817	168578	169664	168863	168818	168757	168452	169467	169470	168451	169795	168210	168169	168124	168575	167376	167765	168264	168223	168791	168140
chr8:120000001-125000000	169111	169599	168736	168516	168542	168999	167516	168184	169414	169124	505401	504672	505262	504935	505729	505607	506263	504782	504847	505956	505667	505557	506003	506962	505739	505962	504711	505124	505725	504844	505967	507648	507453	504787	507402	505644	505945	507561	506487	506702	504655	504236	506637	504842	506593	507066	503054	505513	506336	507151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1
chr8:125000001-130000000	155836	156262	156323	154455	155470	154884	155348	155392	155821	155743	466439	466352	467942	467195	466435	467068	464365	468185	469132	466428	467659	465960	467098	466922	467472	467849	468096	467402	466579	468133	466318	466511	465865	467649	466794	466957	466424	467928	467491	466457	466791	466861	468478	467392	465565	466820	468015	467650	468302	466213	156823	155712	156166	155919	155894	155815	155883	155043	154952	156075	155819	156136	156295	155487	155889	156055	155738	155177	156129	155832	155878	155960	155939	156030	155800	156164	155461	155288	156314	155384	155132	155955	156037	155968	155602	155709	155571	155806	155648	155233	390044	389550	390778	389128	389369	387114	389153	389261	388346	388878
chr8:130000001-135000000	168258	168992	168779	169053	168525	168253	168362	169174	169323	168034	506872	506887	506098	507640	505422	506170	506942	506326	507279	507153	506184	507991	506840	507660	507079	507583	505062	507543	506451	507010	508071	505451	507153	506908	507251	506271	506546	506721	507674	505675	504318	506641	507469	505863	504901	504098	507437	506579	505828	505501	168633	168728	168554	168525	170008	169287	168900	168632	168119	168422	169594	169229	168899	168509	169770	169186	169275	169009	169455	168022	170130	170111	169517	169190	169499	170118	169567	169395	169608	169296	168825	168971	169173	170417	168286	168989	168923	168583	168496	168774	169744	168925	168747	169561	169805	169537	168349	169858	169460	168662
chr8:135000001-140000000	167546	168607	168081	168806	168622	168838	168088	169314	168735	168335	506066	506370	505888	505586	506036	507115	506587	505698	505354	505332	505203	506087	505973	505755	505192	505471	504662	504612	504717	503907	506057	506243	504520	506971	506816	503551	506071	502714	505266	504608	504502	504216	504547	504674	506020	503278	505140	504086	504580	503804	168236	168620	169551	168569	169141	168298	168575	167621	168336	168573	168847	168458	168236	168621	168254	168564	168701	168610	167943	170094	755917	758461	756432	757954	758292	757870	754684	758227	756319	756807	839830	841572	842232	840411	841525	842842	842254	840929	842147	840535	167497	168024	167936	167686	168245	167756	167333	168200	168329	167769
chr8:140000001-145000000	144032	143539	144796	143757	143848	143396	144280	143743	143807	143832	430992	430593	431131	431292	430965	432218	431844	431890	431355	430215	430819	431268	431508	431551	430598	431565	430170	431311	431581	432489	432462	430646	431160	431771	433152	431150	429179	429974	430389	432341	429474	430445	430903	430811	430824	429270	432302	429815	430115	430953	144727	144190	143232	143822	144203	144290	144273	144414	144223	144318	431263	431910	431058	430281	431575	430502	431644	431205	430927	432328	144416	144197	143130	143942	143469	144117	143155	143740	143300	143965	431228	431014	431175	431463	432015	431125	431695	431492	431311	432047	143926	144285	143559	144713	143583	144129	144406	143817	143874	143965
chr8:145000001-145138636	2578	2741	2632	2629	2631	2549	2510	2638	2669	2623	7636	7907	7917	7839	7808	7771	7872	7909	7706	7811	8078	7860	8060	7944	7975	7950	8009	7983	7773	7902	7832	7865	7957	8009	8037	8087	7993	7939	7983	7994	7867	7835	7900	7869	7741	7871	7988	7924	7921	7885	2780	2490	2695	2649	2547	2621	2618	2716	2591	2716	2732	2649	2679	2678	2746	2667	2598	2791	2645	2562	2677	2645	2684	2687	2502	2649	2628	2670	2648	2667	2752	2712	2569	2659	2669	2550	2765	2610	2728	2632	2594	2737	2635	2566	2657	2564	2670	2562	2656	2686
chr9:1-5000000	184265	184528	185818	185709	185422	184925	185640	184956	185688	186180	12	12	4	8	10	13	11	10	6	13	13	8	18	10	12	14	11	20	14	6	14	19	19	14	15	20	14	18	20	13	13	16	14	16	16	12	13	16	17	13	657656	656898	659348	658299	658407	654786	657311	658312	658041	657685	641567	644796	641527	642694	643375	641821	642728	642924	642768	641466	824133	827487	824745	827444	825211	826760	824283	826348	824100	826051	930807	931330	929643	930808	930921	931238	931831	930392	930140	933133	735151	735041	733333	735941	735318	734227	734684	734849	735048	736442
chr9:5000001-10000000	185858	186386	185428	186339	186310	185008	185712	186566	185033	185122	659041	659776	659704	658314	656388	660144	659850	659327	657779	658466	671088	670788	672922	671491	670921	671955	669255	671586	669697	670610	696793	696895	695904	696731	698465	696873	696994	696085	697484	697793	731277	729629	732206	730902	730416	730303	731069	731629	729958	731273	464368	463890	464168	465723	464100	463622	462721	463201	464668	463328	455316	454568	454662	455295	454660	456358	455683	456472	456042	455049	455479	455772	455799	454727	455334	453849	455215	455369	455810	454571	465673	463362	465340	465645	463993	464470	464223	464498	465687	464060	458700	460068	458442	459750	459923	461361	459514	458716	459193	457593
chr9:10000001-15000000	190563	190663	190770	190046	191520	191744	191632	190286	191166	191024	196624	195326	194615	196852	196763	195797	196039	195833	195777	195646	197794	196937	196661	195308	196388	196748	196877	196757	197157	195961	206684	206934	207497	206973	205989	206489	205962	207239	206334	205722	190733	190457	191793	191142	191279	191268	190975	191156	190405	191301	575578	577104	576563	576192	575924	577689	576262	579244	578736	577482	565874	564642	567120	565681	566895	565238	564881	564139	566580	564611	568290	567460	567431	569540	567347	566326	566744	565495	568162	567789	573956	573217	574824	572693	573631	576279	575319	575816	573341	573024	568883	566872	569463	567322	569643	569276	569086	567919	568764	568157
chr9:15000001-20000000	191427	190105	190288	190140	190343	190796	190465	190341	190326	190199	195121	195811	195289	195627	194788	195929	196379	196437	196292	195772	195462	195916	194987	194616	195255	195108	194152	194928	194067	195532	206276	205633	206753	206082	204699	206646	205908	205412	205570	206167	188373	188741	188901	188934	189108	188897	188330	190268	189179	189375	189571	188820	189317	188546	188874	188847	188043	189242	189338	189516	185952	186625	185363	185235	186046	185423	186104	185217	184735	185995	186991	185077	185856	185231	185306	185995	185384	185154	185098	185930	570729	572149	572100	571392	572259	572298	569338	571927	570785	571178	95470	95499	95252	95530	94732	95618	94836	94910	94461	95250
