bin	normal_cell1	normal_cell2	normal_cell3	normal_cell4	normal_cell5	normal_cell6	normal_cell7	normal_cell8	normal_cell9	normal_cell10	clone1_cell1	clone1_cell2	clone1_cell3	clone1_cell4	clone1_cell5	clone1_cell6	clone1_cell7	clone1_cell8	clone1_cell9	clone1_cell10	clone3_cell1	clone3_cell2	clone3_cell3	clone3_cell4	clone3_cell5	clone3_cell6	clone3_cell7	clone3_cell8	clone3_cell9	clone3_cell10	clone8_cell1	clone8_cell2	clone8_cell3	clone8_cell4	clone8_cell5	clone8_cell6	clone8_cell7	clone8_cell8	clone8_cell9	clone8_cell10	clone4_cell1	clone4_cell2	clone4_cell3	clone4_cell4	clone4_cell5	clone4_cell6	clone4_cell7	clone4_cell8	clone4_cell9	clone4_cell10	clone2_cell1	clone2_cell2	clone2_cell3	clone2_cell4	clone2_cell5	clone2_cell6	clone2_cell7	clone2_cell8	clone2_cell9	clone2_cell10	clone5_cell1	clone5_cell2	clone5_cell3	clone5_cell4	clone5_cell5	clone5_cell6	clone5_cell7	clone5_cell8	clone5_cell9	clone5_cell10	clone6_cell1	clone6_cell2	clone6_cell3	clone6_cell4	clone6_cell5	clone6_cell6	clone6_cell7	clone6_cell8	clone6_cell9	clone6_cell10	clone9_cell1	clone9_cell2	clone9_cell3	clone9_cell4	clone9_cell5	clone9_cell6	clone9_cell7	clone9_cell8	clone9_cell9	clone9_cell10	clone7_cell1	clone7_cell2	clone7_cell3	clone7_cell4	clone7_cell5	clone7_cell6	clone7_cell7	clone7_cell8	clone7_cell9	clone7_cell10
chr9:65000001-70000000	28249	28816	28539	28025	28760	28404	28287	28683	28449	28715	101800	101777	102846	102758	102565	102500	102100	102161	102764	102567	102932	103888	103414	102697	102812	102011	102515	102465	102651	102263	107875	108148	108548	107764	107751	107770	107730	108360	108120	107545	98992	98947	99357	98737	99310	99452	99070	99525	98677	97660	28407	28403	28032	28370	28550	28170	28614	28636	28313	28323	82205	81529	82405	82049	82205	81927	81622	82049	81712	81757	28178	28016	28157	28461	27727	28048	28112	27652	28303	28002	29001	27985	28060	28449	28687	28299	28684	28873	28502	28361	14123	14030	14104	14221	13959	13855	13973	13671	14056	14359
chr9:70000001-75000000	73918	73071	74349	73088	73416	73780	73047	73758	73482	73158	261660	262198	260342	262009	262545	261253	262296	261299	261888	260180	267474	266202	265839	265560	266828	266000	267143	266749	267379	267263	276350	276280	277475	275709	276034	276498	277683	277219	276443	276225	365884	366228	366468	367397	367443	366771	367596	365838	367228	367424	220403	219568	219663	219277	219293	219553	218452	219458	219613	219338	215211	215468	215278	215079	215176	215436	216320	217148	214776	215893	285616	284849	284255	287395	284735	286225	286387	286233	285087	284304	293635	293784	295030	295797	294444	295007	294227	294795	295169	294279	218481	218957	218182	218917	218677	218305	218924	219795	218288	218505
chr9:75000001-80000000	76251	75598	75992	76009	76773	76032	76638	76578	76688	76108	78521	78333	78306	78593	78583	78448	78677	78404	78440	78693	77877	78300	78713	79003	78618	78688	78850	78531	78734	78546	82758	82123	82504	82118	82621	82597	82868	83303	82704	82321	75770	75962	75188	75131	75951	76325	75511	75774	75772	75924	75976	75596	75504	75987	75213	76082	75887	75416	75682	76014	74037	74745	74095	74384	74783	74979	74826	74088	74509	74654	75016	74935	75321	74232	75064	74463	74608	74844	74826	75029	76578	75991	76131	77012	76267	76098	76272	76295	76487	76597	224345	225517	225307	224651	224241	225322	224051	223760	225257	224336
chr9:80000001-85000000	75298	75500	75863	75674	75543	75366	75945	76035	75769	75523	119778	120121	120040	119562	119205	120596	120886	119937	119699	120490	114838	114998	115318	115082	114733	114353	114610	114925	114861	115814	124580	124570	124158	125024	124342	124591	124649	124476	124690	124588	114911	116061	115715	116424	115818	115893	115742	116116	115142	115905	74908	75289	74740	75378	74845	76032	75479	75020	75146	74465	73538	73743	73796	73450	73570	73745	73712	74171	73393	73850	74233	73892	73616	73986	74230	73745	74028	74120	74060	74065	75267	75299	75771	75636	75277	76452	76444	74982	75661	75574	74875	74906	75101	75092	75179	75266	75151	74193	74901	74728
chr9:85000001-90000000	75150	73890	74722	74057	74612	74527	74416	74661	74448	74050	76997	77596	76632	77424	77039	77451	77145	77099	77496	77148	76545	77089	77123	77316	76781	77100	76677	76981	76435	77358	80905	80712	80225	80994	80728	81109	81008	81563	81558	80665	74556	74298	74790	74397	74586	74657	74921	74220	74717	74843	74984	74563	73615	75187	74838	74597	74667	74184	74630	74576	73537	72610	72895	72841	72576	73449	73428	72921	73160	73020	73055	73187	72708	73518	73667	73568	73233	73023	73888	73345	75204	74656	74879	75719	74552	75544	75154	74822	74759	75419	256604	257545	258348	258484	257296	257803	259258	259704	258400	257919
chr9:90000001-95000000	75281	75434	74554	75757	75085	74541	74949	75314	74733	75426	76933	76419	77229	77500	77205	77385	77050	77644	76854	77524	347058	345707	345479	346914	347099	345977	346783	346283	346611	346403	365095	365747	365698	366151	365760	365655	365429	365303	365290	365691	74573	74820	74160	74825	74502	74548	74747	74303	74549	74587	74479	74720	74147	73967	74502	74521	73914	74825	74694	75024	144227	144146	143183	143405	143397	144246	144121	143576	143199	144063	214675	215945	214814	215637	214317	215520	214448	214810	215066	214275	223550	223177	224939	224682	224105	224443	224723	223061	223494	224419	261896	261553	259772	261095	261189	260639	259205	261121	260651	260811
chr9:95000001-100000000	74940	75132	74896	75245	75381	75368	75369	74982	74347	74731	77691	77788	77694	77691	76871	77055	77237	77056	78341	77766	76773	77343	77832	77584	76821	77191	76867	77393	77194	77860	80832	81296	81501	81574	81182	81517	81286	81246	81526	82007	335567	334980	335962	336568	336508	337441	338519	335350	336163	337810	74451	74564	75194	74041	75042	75251	74819	75347	74200	74761	73217	73235	73955	73555	73710	74266	73434	73587	73358	73760	70487	70886	71194	70445	71276	71326	70685	70594	70760	70857	74406	74640	75169	74634	75012	74528	74842	74941	75357	75491	224301	223524	224276	223503	222946	224459	223999	223232	224075	223793
chr9:100000001-105000000	69277	70683	69646	69349	69674	69549	70104	70318	69429	69427	71890	71634	71518	71917	71407	71526	72269	71571	71866	71844	71663	71233	71437	71769	71398	71148	71111	71515	71684	71497	75221	75120	74957	75368	75642	74755	75741	75425	75923	75162	69404	69053	70038	69135	69280	69720	69768	69409	69663	69559	69654	68758	68877	68820	69653	68802	68859	69205	70188	68674	68021	67786	68078	68194	67759	68721	68094	68407	67806	68681	306493	305803	304767	306388	304991	306150	305039	305677	306759	305925	349044	347734	350397	348814	347911	349398	350087	348408	349837	349358	205869	205466	205760	206254	206497	206282	206724	206823	205573	205154
chr9:105000001-110000000	76405	75653	76242	76684	76152	76180	76160	76661	76428	76911	189440	189755	189122	189941	190628	188770	189721	189839	189365	190317	198427	199062	198555	199565	199686	199429	200348	200212	198786	198749	204018	203363	203028	202175	203352	203268	203843	203338	204025	204178	185259	185599	185886	186408	184964	185352	185942	185044	186265	186392	75092	76101	75938	76146	76099	75945	75659	75553	75820	75864	74096	75057	74195	75019	74923	75037	74308	74615	74594	74315	74019	74164	74673	74908	75066	74378	74960	74414	75270	74466	76563	76582	77026	76585	76705	76731	76306	76782	76693	76834	76038	76056	75433	75999	75993	75711	75855	75317	74940	76459
chr9:110000001-115000000	75880	75490	75629	75572	74742	75513	75566	76168	75428	75970	78311	78002	77505	77935	77972	77483	77378	77619	78204	78206	77900	77222	77781	78355	78179	78611	77800	77750	77994	78621	81724	81940	82033	82214	81845	81378	81749	81873	81403	82538	75470	75357	75628	75465	75175	74909	75210	74869	74701	75033	75847	75191	75175	75031	75038	75551	74930	75448	75388	75149	73541	73771	74209	73681	73643	74010	73802	74195	73543	74402	73472	74158	73826	73615	73787	73720	73291	73336	74442	73750	76042	76104	76036	76279	76687	76016	76371	75247	76121	75998	226147	225130	225795	225872	225737	225580	224680	224543	225886	224584
chr9:115000001-120000000	76836	77095	76547	76531	76682	76877	75769	76585	76029	76402	4	1	1	1	2	2	2	1	0	0	1	4	6	1	1	2	3	3	4	4	3	2	3	2	5	3	2	0	1	2	2	1	0	2	2	1	2	2	0	2	76255	76385	76291	75675	75991	76172	76607	76335	75898	76297	151872	151714	151914	152073	150710	152939	153048	152439	151420	151779	262556	262843	262990	263973	263604	264364	264061	264102	264707	264620	268629	266918	269156	268793	269315	269034	268590	270164	268488	268103	189962	190086	190313	190398	189320	188475	190300	189774	190184	189986
chr9:120000001-125000000	75881	77055	76237	76254	76189	76583	76732	76920	76229	76410	78854	79004	79400	79289	78804	78936	79077	77932	78858	78678	79706	79343	78978	78756	78558	78261	78690	78901	78550	79874	82138	83034	82930	82780	82870	83205	82699	82838	82415	83225	75828	76082	75801	76085	75629	76060	76331	76710	75837	75670	76531	76118	76359	76822	76121	75529	76068	76017	75581	75584	74707	75310	74858	74830	74551	74744	74492	75095	74217	74328	75042	74470	75240	74778	74653	74630	74823	74078	75022	75879	384912	382042	383404	383927	382579	381473	382352	383110	383368	383680	75427	75379	76101	75931	76403	76010	75702	75949	75422	75928
chr9:125000001-130000000	77061	76967	77378	76956	76226	77276	77207	76095	77360	76801	79650	78585	78467	78842	78595	79133	79141	79577	78649	78728	79179	79011	79085	79025	78885	79531	79195	79117	79713	79135	83070	83654	83942	83230	83156	84429	83273	83675	83639	83808	304866	305170	305827	305298	306258	305512	305540	304677	304712	305090	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	9	7	5	10	8	11	5	9	10	0	0	0	0	0	0	0	0	0	0
chr9:130000001-135000000	76624	76729	76905	76218	76426	76498	76267	77017	76828	76751	78617	78854	79229	79273	78953	78302	78760	78082	79136	78401	232954	232030	231651	232657	231818	232186	230343	231793	231236	232935	251865	250957	251876	252875	252387	251533	251862	252506	251844	251840	76063	76317	77053	76305	76172	76266	76390	76306	76410	76196	76186	76547	76240	76278	77406	76347	75832	76224	76350	75898	262552	262869	263257	262955	262729	263873	262685	262655	261033	262665	38759	39385	38510	38090	38813	38532	38865	39183	39166	38681	38726	38550	38661	38105	38491	38921	37783	38370	38127	38335	75825	75264	76180	75918	75641	75540	75839	76333	75927	76334
chr9:135000001-138394717	48273	48993	48754	48752	48721	48328	49141	48716	48725	48492	50140	50093	50284	50251	50304	49688	49589	49841	50050	49801	173788	173355	173722	175336	174297	174039	174899	173337	174189	173328	185280	184990	185583	185534	185245	184604	185355	184826	184637	185396	48128	48536	48012	48280	48411	48779	48777	48584	48604	49100	48018	48435	48557	48035	48368	48282	48478	47978	48077	48152	47530	47263	47458	47045	47144	47372	47920	47048	47407	47261	47914	47352	47591	47900	47425	47356	47648	46864	47813	47540	48762	48732	48899	48756	49275	48949	48481	48399	49190	49054	49024	48606	48530	47554	48194	48401	48218	48519	48305	48415
chr10:1-5000000	66498	67353	66431	66901	66357	66179	66391	66868	66396	67104	66742	66721	66764	67237	66525	66432	66402	66248	66107	66180	132306	132579	133139	132830	133196	132604	133333	133629	133043	133707	133698	133871	133543	133208	133115	132782	132838	132964	132611	133489	66690	66461	67027	66133	65838	66821	66639	66631	66961	67075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10:5000001-10000000	67663	67349	67200	67611	67431	68178	67642	67642	67201	67438	67561	67075	67053	67766	67101	66614	66790	66905	67650	67230	67724	67431	67756	67502	68365	67841	67707	67427	67226	67804	67648	67171	67049	68248	68517	67435	67534	67407	67324	67453	68045	67313	67030	67270	67602	67363	67222	67610	67538	67209	100771	100636	100856	101003	101043	100793	101331	100974	101479	100480	100905	101374	100365	100750	101251	101129	100499	100760	100343	100965	100715	101576	101411	101233	101528	100725	100700	100548	100803	100277	100419	100303	100918	100687	100444	100951	100448	100608	100843	100760	100745	100393	100162	101455	100811	101041	100274	101928	101080	101321
chr10:10000001-15000000	67781	68241	67875	67452	68097	67722	67484	67749	67857	67829	67837	67543	66716	67587	67404	68347	66582	68151	67998	67344	67253	67365	67648	68356	67469	67152	67221	67583	67255	67103	202590	202356	203820	202965	203407	202214	202430	202963	203392	203226	269883	271137	272766	269943	271332	270588	270393	271340	270985	270435	67647	68125	67965	67697	67644	67838	68222	68144	67551	67161	68121	67111	67551	67972	67637	67270	67754	67853	67743	68077	66743	67669	67214	67013	67249	67308	68100	67783	67400	67782	67183	68160	67879	67510	67807	68436	67478	67209	67863	67937	67795	67207	67646	67892	68075	67682	67285	68035	66934	67673
chr10:15000001-20000000	67760	67830	68412	67671	67454	68006	67001	66662	67259	67875	67424	66796	67134	67297	67562	67445	67660	67488	67173	68063	168002	168637	168300	168767	168043	167609	167700	168417	168856	168368	169103	169195	168732	168989	168951	168285	169426	168956	169631	168663	66952	67754	67276	67287	67726	67449	67264	67919	67475	67764	66969	67934	66982	67304	67017	67697	67644	67851	67489	67101	67473	67404	67828	67546	67603	67564	66927	67943	67060	67646	302521	303702	302213	303172	303444	303142	304614	303150	303424	302220	303390	303240	303797	303466	302659	303042	302619	302202	302252	302935	67414	67800	67832	67617	66917	67589	66969	66889	66772	67593
chr10:20000001-25000000	68142	67628	67371	67708	67789	67327	67348	67744	67276	66778	101894	101680	100331	101791	101228	101729	100810	100812	100807	100677	100959	101240	101065	101603	101052	101147	101685	101497	101367	100743	100570	100726	100763	100894	101385	102026	100588	101054	100509	100952	100730	101001	100298	101202	101115	101175	100648	100495	101136	100819	66779	67429	66638	67597	66996	67428	67084	67881	66972	67840	66757	67813	66709	68000	67754	66782	67761	67689	67281	66795	67319	67589	66763	66680	66716	67854	66925	66912	66946	67533	66745	67063	67354	67094	67428	67203	67340	66691	66892	67301	66716	67345	67438	67003	66981	67326	67079	67880	67018	66568
chr10:25000001-30000000	65939	65487	65760	65702	66290	65651	65563	65955	65582	65525	66048	65527	65669	66535	65496	66053	65134	65600	66414	66188	65639	66193	65574	66395	65562	65512	65461	65549	65804	65921	97987	98120	98421	98724	98094	98258	98263	99334	98827	98570	65563	65978	65473	65385	65949	65600	65520	65277	66057	65451	65650	65370	65875	65965	65760	65989	65946	64968	65273	65557	65461	65833	65953	65358	65719	65041	65828	66017	65770	66537	65407	65441	65518	65769	65446	65386	65318	65670	64781	65839	65192	65888	66207	65491	65724	66027	65930	66067	66353	66439	65991	65596	65014	66234	65646	65367	65473	65689	66202	65959
chr10:30000001-35000000	66973	67113	67580	67446	67428	67142	67071	67130	67599	66759	66881	66944	67027	67377	66863	67637	66963	67333	67228	67196	67232	67228	67409	67235	67211	67263	66985	67597	67487	67117	67484	67771	67129	67536	67673	67239	67553	67671	67532	67214	67432	67086	67311	67029	67044	67223	67160	66817	67495	67641	66960	67051	67828	67184	66969	67704	66627	67459	67067	67492	67145	67646	67843	67441	67704	67921	67701	67746	67634	66864	67638	67269	67401	66377	67183	66907	67713	67112	67928	67446	67762	67146	67310	67327	67652	67315	67647	67393	67899	67728	67347	67366	67894	66891	67649	67267	66867	67499	67731	67522
chr10:35000001-40000000	58856	58489	57938	57706	58532	58783	58026	58424	57826	57999	57954	58054	58446	57839	58617	57628	58003	58160	57805	58795	57932	58222	57473	58408	57577	58267	57705	58241	57954	58283	58186	58171	58477	58158	58626	58372	58144	57909	58711	57796	58353	58244	58168	58548	58226	57930	58274	57500	58053	58162	57836	58118	58250	58239	58085	58244	58693	57841	58513	57863	57424	57977	58086	58183	57522	58161	58464	58162	57497	57571	58130	58111	57951	58325	57907	57893	58080	58348	58303	58111	58062	58125	58128	57638	58419	58706	58219	57919	58353	58180	58453	58503	58501	58151	58593	58604	57791	57807	58684	57626
chr10:40000001-45000000	40420	40520	40445	40471	41310	40701	40446	40715	40635	40966	40724	40862	40425	40993	40873	41257	40671	40519	40960	40249	40744	40938	40606	41219	41287	40720	40979	40884	40258	40798	40651	41207	40694	40655	40935	40508	40336	40740	40591	40836	40688	40480	40798	40612	40173	40532	40922	40371	40748	40979	2	1	2	0	1	1	3	4	0	1	1	1	0	0	2	1	0	3	0	0	0	0	1	1	1	0	0	1	0	0	1	3	1	1	1	1	1	1	0	1	1	1	4	3	2	3	0	4	0	0
chr10:45000001-50000000	43571	43311	43729	43925	43555	43964	43974	43829	43817	44684	43931	43480	43514	43521	43137	43782	43787	43723	43599	43766	44197	43652	43848	43319	43202	43645	42963	43523	43979	43519	152037	152732	151806	152151	152067	152390	152332	152388	152039	152294	43682	43705	43757	44077	43532	44320	43673	43983	43748	44084	43201	43418	43350	43121	43846	43391	43233	43599	43842	44010	108587	108750	108296	108727	108926	108216	108939	108539	109186	108295	43110	43536	43754	43288	43856	43374	43679	43581	43533	43377	43654	43461	43307	43112	43233	43194	43440	43081	43329	43033	43592	43108	43947	43393	43553	43977	43308	43075	43760	43443
chr10:50000001-55000000	64899	64709	65201	65516	65131	65013	65551	65392	64942	65491	65250	65360	65747	65905	65805	65347	66172	65934	65148	64971	64876	65510	65666	65416	65543	65284	64883	65105	65109	65394	66043	65193	64821	65179	65288	65553	65348	66025	65564	65317	65276	65082	65689	64924	64996	64767	65401	65444	65185	65631	65913	65350	65884	64818	65730	64628	65963	65691	65119	65117	65921	65541	65506	65417	66140	65635	65692	65165	65423	64975	65184	64830	65310	65573	64447	65451	65827	64613	65557	64812	64968	65380	65605	65076	65025	65158	65491	65806	65416	65494	98476	98148	97788	98005	98102	97497	98623	97918	98178	98347
chr10:55000001-60000000	67028	67686	67684	67339	67323	67332	67266	67554	67514	67636	67399	68244	66652	67535	66902	67384	67405	67513	67167	67593	67367	67200	67731	67237	67515	66592	66934	67487	67748	67661	233781	235770	236281	236005	236121	235698	234255	235763	236151	235991	68095	67352	67391	67484	67754	67614	67608	67897	67305	67336	67582	66475	67265	67307	67834	67738	66621	67127	67914	66460	67375	68147	67181	67675	67149	67465	67482	66674	66926	67684	66835	67536	67563	67448	67828	67552	66616	67321	67109	67529	67668	66820	66702	67146	67023	66830	66743	66851	67139	67202	67413	67301	67026	67348	67274	67570	67746	67104	67906	67853
chr10:60000001-65000000	68064	67580	67928	67584	67623	67446	67111	67682	67057	67480	67467	67452	67103	67795	67369	66920	67255	67323	67362	67478	67850	67503	66835	66877	67210	67359	68516	67701	67565	67648	237292	235948	236328	236241	236127	236179	237595	235776	236199	236822	67798	67856	67546	67177	67856	67478	67417	67398	67554	68093	68228	67360	67352	67498	67475	66986	67333	67644	67710	67655	269724	270527	269863	271465	270565	271511	270700	270483	270286	270372	67678	67632	67768	67268	67770	67380	67654	67427	67423	67503	68255	67246	67430	67688	67825	67706	67615	67638	67880	67457	68097	67328	67406	67096	67455	67424	67201	67599	67052	67183
chr10:65000001-70000000	67708	67792	68125	67791	67296	68105	67780	68037	67890	67643	67676	67456	67860	67201	67346	67508	67530	68201	68505	67538	67166	67265	67663	67251	67170	67601	67564	66989	67830	67316	168355	169342	169514	168894	168046	168260	168022	169229	169783	169107	68138	68069	67732	67765	67332	67637	67859	67538	67558	67630	67186	67500	67762	67107	67649	67925	67741	67746	67526	67854	67765	67833	67651	68018	67741	67692	67600	67835	67500	67082	68132	67414	67687	67967	67800	67675	67073	67513	68141	68577	304079	303407	303795	304286	303335	303391	304477	305051	303758	302986	68527	68033	67088	67196	67896	68085	68057	67714	67208	67124
chr10:70000001-75000000	67468	67610	67154	68133	67325	67320	67171	67427	68293	67333	67535	67694	68048	67219	67926	67242	67827	67999	67262	67361	101336	101615	100741	101232	100790	101297	101124	101833	101484	100915	101360	101149	102104	101157	100856	101125	100871	102216	102072	99850	67214	68060	67645	67692	66746	66805	66817	66863	67628	67549	67252	66941	66962	67533	67443	67275	67669	67901	67859	67637	235834	236160	235433	236454	236465	236360	237405	235975	235806	236179	67219	68104	67507	67139	67889	67865	67556	67358	67898	67335	169219	168093	168611	168236	168417	169439	168569	168367	169393	168609	67887	67414	68056	67241	67349	67955	67396	67363	67664	67436
chr10:75000001-80000000	63847	62886	63324	63543	63242	63266	62526	62933	62807	62370	63641	63606	63675	63639	63201	63188	63266	63719	63344	63339	283496	283425	283265	283273	283232	282861	284066	283883	282716	282830	284561	284377	284183	285280	284477	283916	282283	283198	283188	283695	63071	62782	62477	63536	63488	63291	62924	63206	63056	63506	63515	62237	62887	62278	62750	63038	63236	63548	62841	63126	63247	63609	63374	63195	62924	63558	63385	63315	63073	63393	63147	62971	62470	62479	62653	63216	63246	62885	62974	63639	63356	63080	63331	63176	63201	62758	62442	62320	62370	62976	62057	62409	63387	63104	62858	62986	62789	62749	62799	63073
chr10:80000001-85000000	67143	67044	66782	66344	67769	66717	67674	66831	66665	67324	67051	67144	67398	66634	67290	66966	67213	67222	66679	67696	301533	303087	302506	300727	300105	302186	303886	300712	301900	302146	302787	301075	301859	301747	301350	301824	301089	301168	301192	302437	67240	67009	67190	67396	66765	67001	67144	67003	66793	67280	66863	67180	66889	66963	66918	67007	66504	66647	66938	66774	66784	67488	67255	67575	67047	67621	66836	66687	66669	67536	100283	100688	99676	100150	99972	100166	100304	100917	100382	100399	133573	133665	133460	134113	133943	134228	134424	133286	134659	134310	67436	67342	66867	66805	66998	66720	66389	67471	67329	66946
chr10:85000001-90000000	64854	64008	64260	64265	64534	64438	63690	65028	64654	64686	64222	63698	64045	64500	64890	64215	63933	64185	64506	64204	64654	63915	64158	64884	64613	64421	63789	65161	64343	64911	64481	64024	64470	64144	63950	64257	64582	64533	64443	64332	64178	63630	64448	64519	64084	64148	63655	64383	64421	64741	64395	64158	64061	64262	64439	64913	64611	64132	64360	64061	64552	63945	64084	64147	63962	63631	64709	64034	63763	64100	64018	64713	64271	64147	64711	63251	63949	64563	64096	64466	64069	64408	64146	63918	63660	63883	64009	64470	63979	63765	63883	64452	64024	64628	64574	64218	64316	64580	64603	64137
chr10:90000001-95000000	67114	66876	67038	66852	66974	67441	66466	67370	67044	67575	67362	66841	67050	67221	67928	66803	66609	66941	67713	67120	66807	67242	67549	66940	67044	66757	67321	67296	67041	67558	66550	67718	67160	66950	67484	66543	66732	67361	66832	66935	66867	67730	67695	67006	67238	67307	67166	66883	66671	67198	67148	67705	66644	67423	67442	66692	67407	66931	66888	67777	67153	66971	67217	67211	66949	66975	67451	67659	67310	67246	67237	66638	66827	67122	67436	67315	67199	67436	67307	66649	66766	67387	67083	67622	67042	67071	66824	67010	66961	66957	66627	67625	67269	66750	67272	67166	67494	67103	67399	66396
chr10:95000001-100000000	67318	66848	66607	66253	66859	67086	67027	67320	67197	66299	67843	66884	67294	67732	66816	66996	67115	66823	67545	67248	201997	200163	201726	200991	202039	201678	201136	201376	201033	202463	202267	202035	200241	201270	202192	201263	200705	202571	201786	201845	67505	67221	67049	67419	66958	66729	67990	67128	68053	67662	66856	67156	66607	66825	66408	67084	67175	66603	66793	67077	101418	101453	101200	101009	101077	100885	100654	100560	101107	100816	67529	66649	67127	67795	66757	67963	67392	67529	67320	66751	267907	268424	269224	268793	268420	268888	269143	269171	268529	269055	67554	66987	66957	66676	67450	67596	68152	67286	66557	66703
chr10:100000001-105000000	67288	67632	67686	68133	67957	68806	67937	67865	68017	68019	67340	67874	68341	67645	67715	68324	67488	67488	67377	67408	135344	135804	135517	135492	136414	135122	135842	134934	135480	136189	135748	135258	135573	136024	136458	136174	136509	136244	135618	136026	135472	134810	135239	135615	135698	135077	135052	135420	134661	135653	68156	67875	67799	67394	67894	68136	68482	67320	67373	67694	68345	68226	67748	68134	67963	68490	67792	67928	68309	67947	68443	68229	68307	67990	68110	67735	68109	68598	68383	67282	169302	168487	169880	169489	169945	169431	169940	169478	169985	169217	67026	67177	67512	67293	67785	68005	67317	68130	67312	67487
chr10:105000001-110000000	67768	67571	67104	67646	67068	67376	67445	68026	66764	67856	67836	67476	67288	67134	67184	66918	66764	67734	67657	66627	66412	66949	66815	67840	66973	67854	67305	67388	66839	67819	67200	67551	67714	67174	67204	67100	67188	66536	66864	67113	67743	67231	67537	67124	67244	66501	67036	66575	67926	67386	67064	66868	67200	66713	67037	66781	66886	66917	67013	66810	67094	66980	67648	66675	67345	66978	66921	66872	66375	66671	67510	67294	67024	67594	67359	67316	67612	66934	66612	67314	67273	67466	67165	67341	66826	66972	66870	66584	67027	66789	67012	67002	66824	66589	66559	67168	67438	66944	66876	66247
chr10:110000001-115000000	67742	67872	67968	67868	67659	67109	67402	68058	67878	67276	67848	67448	68097	67142	67349	68101	67676	67697	68151	67869	135648	135407	134913	134699	135206	135665	135412	135200	135149	135162	134705	135164	134982	133762	135384	134665	135192	135411	134878	134715	67695	67928	67206	67269	68047	67541	68252	67915	67528	67785	67248	67063	67304	68109	67448	67501	67326	67690	67864	67371	67583	67698	68034	67301	67878	67700	67794	68350	67253	67675	337531	338934	337194	337159	339021	337454	337133	338906	337440	338193	338111	339209	336801	337289	337025	337955	338437	338178	337411	337948	66855	67688	67368	68259	67417	67645	67658	67020	67520	67774
chr10:115000001-120000000	68147	68549	67683	67590	67692	67531	68082	68153	67527	67439	67445	67840	67785	67611	67833	67855	67587	67675	67391	68054	67574	68002	67190	67275	67488	67376	67869	68587	67970	67974	67126	67870	67566	67768	67461	68363	67238	67474	67394	68143	67967	67927	67201	67554	67225	67672	67331	67683	68165	67678	68302	67110	68135	67613	67443	67381	67765	67608	66976	67667	67061	68093	67253	68069	67344	66803	67942	67819	67666	66979	68340	67571	67384	67650	67707	67577	67188	67624	67245	67694	67958	67228	67850	67830	67467	67377	67703	67384	67266	67220	135446	135028	134560	134674	135467	135696	134672	135044	135624	134517
chr10:120000001-125000000	67378	67412	67195	67057	67439	67662	67325	67943	67730	67133	234945	234813	234962	235727	234767	236316	235774	235583	236831	236984	235780	234077	236988	236066	235202	235851	235431	235036	234793	234783	235764	235762	235665	236130	235822	236104	235428	235278	235626	235438	235366	235198	235194	234746	236262	235861	234976	235521	235561	234661	67085	67586	67389	67288	67695	67452	67539	67410	67475	67361	67117	67399	67392	67527	67287	67794	67627	67301	67316	67639	67420	67056	66828	66474	67909	67359	67517	67062	67902	67257	67415	67362	67241	67458	68085	67425	67071	67503	67280	67493	67524	67456	67395	66803	67867	66865	67744	67249	67140	67708
chr10:125000001-130000000	67475	67915	67725	67211	68534	67282	67641	67896	67653	68069	67300	67396	67801	67906	67937	67430	67843	67722	67323	67471	67770	66906	67214	67144	66861	67357	67342	67143	67822	66979	67721	67883	67988	67870	67759	67526	67611	67417	67707	67374	67796	67686	67756	67100	67377	67723	67201	68225	67631	67104	67795	67829	67623	67263	67766	68190	68122	68001	67658	67230	68023	68231	67386	68041	68138	68087	67620	67479	67444	67130	203494	203185	202443	202976	201622	203058	203033	202740	203072	203351	202091	202877	202709	203025	201411	201854	202363	202965	202132	201543	67599	67338	67434	67223	66628	68075	67587	67091	67774	67449
chr10:130000001-133797422	48087	48572	48637	48530	48416	48792	49135	48439	48242	48356	48284	49189	48961	48519	48112	48602	48678	48488	48688	48640	48632	48534	48661	48730	48128	48975	48699	48467	48619	48773	48851	49544	48518	48364	48882	48669	48782	48670	48521	48483	72996	73164	72737	72571	73236	73185	72488	72439	72796	72896	48494	48708	48333	49008	49007	48375	48889	48663	48498	48539	48305	48749	48736	48542	48176	48568	47914	48328	48882	47975	145694	145766	145167	145866	146229	145740	145595	146574	145056	146764	145186	145112	145216	145547	145612	144960	145511	145786	145701	145269	48548	48941	48489	48450	48495	48204	48253	48893	48307	47913
